,id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
8791,2802477,hadian_meo,2018-04-22 09:00:00,Sunny/clear,13.1,1014.0,66.0,1.8,19.0
8792,2802478,yanqing_meo,2018-04-22 09:00:00,Sleet,9.3,962.3,80.0,0.9,136.0
8793,2802479,miyun_meo,2018-04-22 09:00:00,Sleet,11.3,1011.2,84.0,0.9,85.0
8794,2802480,huairou_meo,2018-04-22 09:00:00,Sunny/clear,13.1,1010.6,60.0,1.2,85.0
8795,2802481,shangdianzi_meo,2018-04-22 09:00:00,Sunny/clear,12.3,984.8,46.0,2.3,55.0
8796,2802482,pinggu_meo,2018-04-22 09:00:00,Sunny/clear,13.7,1015.4,58.0,1.5,256.0
8797,2802483,tongzhou_meo,2018-04-22 09:00:00,Sunny/clear,13.4,1017.0,52.0,2.9,358.0
8798,2802484,chaoyang_meo,2018-04-22 09:00:00,Sunny/clear,13.8,1015.5,49.0,1.7,24.0
8799,2802485,pingchang_meo,2018-04-22 09:00:00,Sunny/clear,12.5,1010.9,70.0,1.5,298.0
8800,2802486,zhaitang_meo,2018-04-22 09:00:00,Sunny/clear,9.0,967.9,88.0,0.0,0.0
8801,2802487,mentougou_meo,2018-04-22 09:00:00,Sunny/clear,13.0,1009.5,54.0,3.1,5.0
8802,2802488,beijing_meo,2018-04-22 09:00:00,Sunny/clear,13.6,1015.8,49.0,2.9,34.0
8803,2802489,shijingshan_meo,2018-04-22 09:00:00,Sunny/clear,13.5,1012.0,52.0,1.2,355.0
8804,2802490,fengtai_meo,2018-04-22 09:00:00,Sunny/clear,13.9,1013.0,55.0,1.7,29.0
8805,2802491,daxing_meo,2018-04-22 09:00:00,Sunny/clear,13.6,1014.9,52.0,4.3,33.0
8806,2802492,fangshan_meo,2018-04-22 09:00:00,Sunny/clear,13.3,1013.7,47.0,2.7,43.0
8807,2802493,xiayunling_meo,2018-04-22 09:00:00,Sunny/clear,10.1,970.9,85.0,1.0,30.0
8808,2804009,shunyi_meo,2018-04-22 10:00:00,Sunny/clear,13.4,1016.3,57.0,1.0,3.0
8809,2804010,hadian_meo,2018-04-22 10:00:00,Sunny/clear,12.7,1014.0,65.0,1.4,13.0
8810,2804011,yanqing_meo,2018-04-22 10:00:00,Sunny/clear,9.5,962.4,80.0,0.8,71.0
8811,2804012,miyun_meo,2018-04-22 10:00:00,Sunny/clear,10.9,1011.0,85.0,0.8,83.0
8812,2804013,huairou_meo,2018-04-22 10:00:00,Sunny/clear,11.9,1010.4,72.0,2.2,216.0
8813,2804014,shangdianzi_meo,2018-04-22 10:00:00,Sunny/clear,11.9,984.7,49.0,3.3,24.0
8814,2804015,pinggu_meo,2018-04-22 10:00:00,Sunny/clear,12.7,1015.6,64.0,1.9,310.0
8815,2804016,tongzhou_meo,2018-04-22 10:00:00,Sunny/clear,12.8,1017.2,61.0,2.9,327.0
8816,2804017,chaoyang_meo,2018-04-22 10:00:00,Sunny/clear,13.5,1015.6,52.0,1.1,45.0
8817,2804018,pingchang_meo,2018-04-22 10:00:00,Sunny/clear,12.3,1011.0,68.0,1.2,341.0
8818,2804019,zhaitang_meo,2018-04-22 10:00:00,Sunny/clear,9.1,967.7,88.0,0.4,151.0
8819,2804020,mentougou_meo,2018-04-22 10:00:00,Sunny/clear,12.5,1009.5,62.0,2.0,340.0
8820,2804021,beijing_meo,2018-04-22 10:00:00,Sunny/clear,13.3,1015.6,55.0,2.8,72.0
8821,2804022,shijingshan_meo,2018-04-22 10:00:00,Sunny/clear,12.9,1012.0,61.0,2.8,332.0
8822,2804023,fengtai_meo,2018-04-22 10:00:00,Sunny/clear,13.8,1013.0,62.0,2.0,47.0
8823,2804024,daxing_meo,2018-04-22 10:00:00,Sunny/clear,13.1,1014.9,58.0,3.2,64.0
8824,2804025,fangshan_meo,2018-04-22 10:00:00,Sunny/clear,13.0,1013.6,51.0,1.6,60.0
8825,2804026,xiayunling_meo,2018-04-22 10:00:00,Sunny/clear,9.9,971.0,84.0,0.7,20.0
8826,2805542,shunyi_meo,2018-04-22 11:00:00,Sunny/clear,12.6,1016.6,68.0,1.0,245.0
8827,2805543,hadian_meo,2018-04-22 11:00:00,Sunny/clear,12.6,1014.6,67.0,1.1,35.0
8828,2805544,yanqing_meo,2018-04-22 11:00:00,Sunny/clear,9.4,962.7,77.0,0.6,83.0
8829,2805545,miyun_meo,2018-04-22 11:00:00,Sunny/clear,10.9,1011.5,82.0,1.6,53.0
8830,2805546,huairou_meo,2018-04-22 11:00:00,Sunny/clear,11.0,998.4,70.0,2.5,53.0
8831,2805547,shangdianzi_meo,2018-04-22 11:00:00,Sunny/clear,11.1,985.3,58.0,3.4,60.0
8832,2805548,pinggu_meo,2018-04-22 11:00:00,Sunny/clear,11.9,1016.1,70.0,2.0,280.0
8833,2805549,tongzhou_meo,2018-04-22 11:00:00,Sunny/clear,12.1,1017.5,67.0,2.2,65.0
8834,2805550,chaoyang_meo,2018-04-22 11:00:00,Sunny/clear,13.1,1016.0,60.0,1.0,5.0
8835,2805551,pingchang_meo,2018-04-22 11:00:00,Sunny/clear,12.2,1011.4,73.0,1.5,239.0
8836,2805552,zhaitang_meo,2018-04-22 11:00:00,Sunny/clear,8.9,968.5,90.0,0.5,68.0
8837,2805553,mentougou_meo,2018-04-22 11:00:00,Sunny/clear,12.4,1010.0,67.0,2.3,3.0
8838,2805554,beijing_meo,2018-04-22 11:00:00,Sunny/clear,12.4,1016.1,64.0,1.8,77.0
8839,2805555,shijingshan_meo,2018-04-22 11:00:00,Sunny/clear,13.0,1012.6,55.0,2.3,346.0
8840,2805556,fengtai_meo,2018-04-22 11:00:00,Sunny/clear,13.4,1013.6,59.0,2.4,35.0
8841,2805557,daxing_meo,2018-04-22 11:00:00,Sunny/clear,12.1,1015.4,67.0,1.5,69.0
8842,2805558,fangshan_meo,2018-04-22 11:00:00,Sunny/clear,12.7,1014.2,53.0,3.6,38.0
8843,2805559,xiayunling_meo,2018-04-22 11:00:00,Sunny/clear,9.7,971.6,88.0,1.8,14.0
8844,2807075,shunyi_meo,2018-04-22 12:00:00,Sunny/clear,12.8,1017.4,66.0,0.7,333.0
8845,2807076,hadian_meo,2018-04-22 12:00:00,Sunny/clear,12.8,1015.2,62.0,1.2,2.0
8846,2807077,yanqing_meo,2018-04-22 12:00:00,Sunny/clear,9.4,963.4,74.0,0.0,0.0
8847,2807078,miyun_meo,2018-04-22 12:00:00,Sleet,10.9,1012.2,83.0,0.9,46.0
8848,2807079,huairou_meo,2018-04-22 12:00:00,Sunny/clear,11.5,1011.7,79.0,0.9,321.0
8849,2807080,shangdianzi_meo,2018-04-22 12:00:00,Sunny/clear,10.5,985.9,64.0,2.8,54.0
8850,2807081,pinggu_meo,2018-04-22 12:00:00,Sunny/clear,11.6,1016.6,75.0,0.7,199.0
8851,2807082,tongzhou_meo,2018-04-22 12:00:00,Sunny/clear,11.9,1018.3,72.0,1.0,341.0
8852,2807083,chaoyang_meo,2018-04-22 12:00:00,Sunny/clear,13.0,1016.6,62.0,1.0,39.0
8853,2807084,pingchang_meo,2018-04-22 12:00:00,Sleet,11.9,1012.0,77.0,1.3,326.0
8854,2807085,zhaitang_meo,2018-04-22 12:00:00,Overcast,8.9,969.1,92.0,0.0,0.0
8855,2807086,mentougou_meo,2018-04-22 12:00:00,Sunny/clear,12.5,1010.7,61.0,2.3,327.0
8856,2807087,beijing_meo,2018-04-22 12:00:00,Sunny/clear,13.2,1016.8,53.0,2.2,29.0
8857,2807088,shijingshan_meo,2018-04-22 12:00:00,Sunny/clear,13.2,1013.1,52.0,2.5,351.0
8858,2807089,fengtai_meo,2018-04-22 12:00:00,Sunny/clear,13.7,1014.1,57.0,1.4,315.0
8859,2807090,daxing_meo,2018-04-22 12:00:00,Sunny/clear,11.9,1016.1,76.0,0.2,0.0
8860,2807091,fangshan_meo,2018-04-22 12:00:00,Sunny/clear,12.5,1014.9,52.0,1.7,21.0
8861,2807092,xiayunling_meo,2018-04-22 12:00:00,Sleet,9.5,972.4,88.0,1.0,26.0
8862,2808608,shunyi_meo,2018-04-22 13:00:00,Sunny/clear,12.3,1018.1,73.0,0.7,250.0
8863,2808609,yanqing_meo,2018-04-22 13:00:00,Sunny/clear,9.4,964.0,79.0,0.0,0.0
8864,2808610,miyun_meo,2018-04-22 13:00:00,Sunny/clear,11.4,1012.9,73.0,1.6,44.0
8865,2808611,huairou_meo,2018-04-22 13:00:00,Sunny/clear,11.3,1012.2,83.0,0.8,285.0
8866,2808612,shangdianzi_meo,2018-04-22 13:00:00,Sunny/clear,9.5,986.7,72.0,3.3,54.0
8867,2808613,pinggu_meo,2018-04-22 13:00:00,Sunny/clear,11.1,1017.5,83.0,1.0,257.0
8868,2808614,pingchang_meo,2018-04-22 13:00:00,Sunny/clear,11.2,1012.9,85.0,1.8,359.0
8869,2808615,zhaitang_meo,2018-04-22 13:00:00,Cloudy,8.7,969.8,93.0,1.4,69.0
8870,2808616,mentougou_meo,2018-04-22 13:00:00,Sunny/clear,12.3,1011.5,63.0,3.5,344.0
8871,2808617,beijing_meo,2018-04-22 13:00:00,Sunny/clear,13.0,1017.5,57.0,1.7,31.0
8872,2808618,shijingshan_meo,2018-04-22 13:00:00,Sunny/clear,13.1,1014.0,51.0,1.4,332.0
8873,2808619,daxing_meo,2018-04-22 13:00:00,Sunny/clear,11.7,1016.8,76.0,0.7,172.0
8874,2808620,fangshan_meo,2018-04-22 13:00:00,Sunny/clear,12.5,1015.7,52.0,2.0,360.0
8875,2808621,xiayunling_meo,2018-04-22 13:00:00,Sunny/clear,9.1,973.1,91.0,1.8,17.0
8876,2810137,shunyi_meo,2018-04-22 14:00:00,Sunny/clear,11.4,1018.4,87.0,0.6,184.0
8877,2810138,hadian_meo,2018-04-22 14:00:00,Sunny/clear,12.5,1016.2,68.0,1.2,26.0
8878,2810139,yanqing_meo,2018-04-22 14:00:00,Sunny/clear,9.3,964.1,78.0,0.6,26.0
8879,2810140,miyun_meo,2018-04-22 14:00:00,Sunny/clear,11.7,1013.2,69.0,2.2,55.0
8880,2810141,huairou_meo,2018-04-22 14:00:00,Sunny/clear,10.8,1012.6,86.0,2.2,301.0
8881,2810142,shangdianzi_meo,2018-04-22 14:00:00,Sunny/clear,9.6,987.0,73.0,3.4,54.0
8882,2810143,pinggu_meo,2018-04-22 14:00:00,Sunny/clear,10.7,1017.8,88.0,0.5,208.0
8883,2810144,tongzhou_meo,2018-04-22 14:00:00,Cloudy,10.7,1019.3,90.0,1.1,20.0
8884,2810145,chaoyang_meo,2018-04-22 14:00:00,Hail,10.6,1017.9,89.0,0.8,87.0
8885,2810146,pingchang_meo,2018-04-22 14:00:00,Sunny/clear,11.4,1012.9,80.0,1.0,350.0
8886,2810147,zhaitang_meo,2018-04-22 14:00:00,Cloudy,8.5,970.0,92.0,0.4,340.0
8887,2810148,mentougou_meo,2018-04-22 14:00:00,Sunny/clear,11.8,1011.7,69.0,1.5,336.0
8888,2810149,beijing_meo,2018-04-22 14:00:00,Sunny/clear,10.9,1018.1,77.0,1.9,35.0
8889,2810150,shijingshan_meo,2018-04-22 14:00:00,Sunny/clear,11.8,1014.2,70.0,1.2,339.0
8890,2810151,fengtai_meo,2018-04-22 14:00:00,Sunny/clear,13.2,1015.2,63.0,1.2,53.0
8891,2810152,daxing_meo,2018-04-22 14:00:00,Sunny/clear,11.6,1017.3,72.0,1.1,38.0
8892,2810153,fangshan_meo,2018-04-22 14:00:00,Sunny/clear,12.0,1015.9,53.0,1.8,57.0
8893,2810154,xiayunling_meo,2018-04-22 14:00:00,Sunny/clear,9.1,973.2,90.0,1.5,8.0
8894,2811670,shunyi_meo,2018-04-22 15:00:00,Sunny/clear,11.2,1018.3,88.0,0.2,0.0
8895,2811671,yanqing_meo,2018-04-22 15:00:00,Sunny/clear,9.3,964.1,73.0,1.0,157.0
8896,2811672,miyun_meo,2018-04-22 15:00:00,Sunny/clear,11.2,1013.2,79.0,1.9,63.0
8897,2811673,mentougou_meo,2018-04-22 15:00:00,Sunny/clear,11.6,1011.6,71.0,2.2,355.0
8898,2811674,beijing_meo,2018-04-22 15:00:00,Sunny/clear,10.4,1017.9,83.0,1.3,21.0
8899,2811675,shijingshan_meo,2018-04-22 15:00:00,Sunny/clear,12.4,1014.1,64.0,1.9,345.0
8900,2811676,daxing_meo,2018-04-22 15:00:00,Sunny/clear,10.2,1017.1,87.0,1.3,40.0
8901,2811677,xiayunling_meo,2018-04-22 15:00:00,Sunny/clear,9.1,973.1,91.0,0.0,0.0
8902,2813193,shunyi_meo,2018-04-22 16:00:00,Sunny/clear,11.3,1018.3,80.0,1.4,341.0
8903,2813194,hadian_meo,2018-04-22 16:00:00,Sunny/clear,11.6,1016.0,80.0,0.3,54.0
8904,2813195,yanqing_meo,2018-04-22 16:00:00,Sunny/clear,9.2,964.0,76.0,0.8,155.0
8905,2813196,miyun_meo,2018-04-22 16:00:00,Sunny/clear,11.2,1013.2,77.0,2.0,68.0
8906,2813197,huairou_meo,2018-04-22 16:00:00,Sunny/clear,10.8,1012.5,81.0,0.9,75.0
8907,2813198,shangdianzi_meo,2018-04-22 16:00:00,Sunny/clear,10.2,986.8,68.0,3.0,359.0
8908,2813199,pinggu_meo,2018-04-22 16:00:00,Sunny/clear,10.3,1017.5,93.0,0.6,23.0
8909,2813200,tongzhou_meo,2018-04-22 16:00:00,Sunny/clear,10.0,1019.0,93.0,1.6,305.0
8910,2813201,chaoyang_meo,2018-04-22 16:00:00,Sunny/clear,10.4,1017.7,90.0,0.3,353.0
8911,2813202,pingchang_meo,2018-04-22 16:00:00,Sunny/clear,11.4,1012.6,76.0,0.6,8.0
8912,2813203,zhaitang_meo,2018-04-22 16:00:00,Sunny/clear,8.3,969.8,94.0,0.9,270.0
8913,2813204,mentougou_meo,2018-04-22 16:00:00,Sunny/clear,11.9,1011.4,71.0,1.2,356.0
8914,2813205,beijing_meo,2018-04-22 16:00:00,Sunny/clear,10.4,1017.9,85.0,1.1,9.0
8915,2813206,shijingshan_meo,2018-04-22 16:00:00,Sunny/clear,12.2,1014.0,66.0,0.7,29.0
8916,2813207,fengtai_meo,2018-04-22 16:00:00,Sunny/clear,11.6,1015.1,83.0,1.1,109.0
8917,2813208,daxing_meo,2018-04-22 16:00:00,Sunny/clear,10.3,1017.1,89.0,0.7,24.0
8918,2813209,fangshan_meo,2018-04-22 16:00:00,Sunny/clear,9.8,1015.9,85.0,1.1,125.0
8919,2813210,xiayunling_meo,2018-04-22 16:00:00,Sunny/clear,9.1,973.0,91.0,0.5,109.0
8920,2814726,shunyi_meo,2018-04-22 17:00:00,Sunny/clear,10.8,1018.0,82.0,1.8,28.0
8921,2814727,hadian_meo,2018-04-22 17:00:00,Sunny/clear,11.6,1015.7,79.0,0.2,0.0
8922,2814728,yanqing_meo,2018-04-22 17:00:00,Sunny/clear,9.1,963.5,77.0,0.6,74.0
8923,2814729,miyun_meo,2018-04-22 17:00:00,Sunny/clear,10.7,1012.9,84.0,1.3,37.0
8924,2814730,huairou_meo,2018-04-22 17:00:00,Sunny/clear,10.6,1012.3,86.0,1.0,327.0
8925,2814731,shangdianzi_meo,2018-04-22 17:00:00,Sunny/clear,9.8,986.7,70.0,3.7,17.0
8926,2814732,pinggu_meo,2018-04-22 17:00:00,Cloudy,10.2,1017.4,95.0,0.7,226.0
8927,2814733,tongzhou_meo,2018-04-22 17:00:00,Sunny/clear,10.0,1018.9,92.0,3.0,342.0
8928,2814734,chaoyang_meo,2018-04-22 17:00:00,Sunny/clear,10.5,1017.4,88.0,1.1,36.0
8929,2814735,pingchang_meo,2018-04-22 17:00:00,Sunny/clear,11.6,1012.2,75.0,0.8,74.0
8930,2814736,zhaitang_meo,2018-04-22 17:00:00,Sunny/clear,8.4,969.3,94.0,1.0,249.0
8931,2814737,mentougou_meo,2018-04-22 17:00:00,Sunny/clear,11.9,1011.1,72.0,1.3,30.0
8932,2814738,beijing_meo,2018-04-22 17:00:00,Sunny/clear,10.2,1017.6,87.0,1.2,29.0
8933,2814739,shijingshan_meo,2018-04-22 17:00:00,Sunny/clear,11.8,1013.7,73.0,0.5,358.0
8934,2814740,fengtai_meo,2018-04-22 17:00:00,Sunny/clear,11.2,1014.7,88.0,1.5,89.0
8935,2814741,daxing_meo,2018-04-22 17:00:00,Sunny/clear,10.4,1016.8,89.0,0.8,14.0
8936,2814742,fangshan_meo,2018-04-22 17:00:00,Sunny/clear,10.0,1015.6,86.0,0.9,96.0
8937,2814743,xiayunling_meo,2018-04-22 17:00:00,Sunny/clear,9.0,972.4,92.0,0.0,0.0
8938,2816259,shunyi_meo,2018-04-22 18:00:00,Sunny/clear,10.9,1017.3,80.0,1.9,44.0
8939,2816260,hadian_meo,2018-04-22 18:00:00,Sunny/clear,11.8,1015.1,74.0,0.7,38.0
8940,2816261,yanqing_meo,2018-04-22 18:00:00,Sunny/clear,9.3,963.0,69.0,1.1,72.0
8941,2816262,miyun_meo,2018-04-22 18:00:00,Sunny/clear,10.5,1012.3,87.0,0.6,80.0
8942,2816263,huairou_meo,2018-04-22 18:00:00,Sunny/clear,11.0,1011.6,74.0,1.2,68.0
8943,2816264,shangdianzi_meo,2018-04-22 18:00:00,Sunny/clear,9.8,986.0,70.0,3.8,17.0
8944,2816265,pinggu_meo,2018-04-22 18:00:00,Cloudy,10.2,1016.8,95.0,0.7,305.0
8945,2816266,tongzhou_meo,2018-04-22 18:00:00,Cloudy,9.8,1018.3,94.0,1.8,340.0
8946,2816267,chaoyang_meo,2018-04-22 18:00:00,Sunny/clear,10.8,1016.8,82.0,1.8,6.0
8947,2816268,pingchang_meo,2018-04-22 18:00:00,Sunny/clear,11.6,1011.7,75.0,0.8,42.0
8948,2816269,zhaitang_meo,2018-04-22 18:00:00,Sunny/clear,8.4,968.7,94.0,1.0,252.0
8949,2816270,mentougou_meo,2018-04-22 18:00:00,Sunny/clear,11.9,1010.6,69.0,1.4,17.0
8950,2816271,beijing_meo,2018-04-22 18:00:00,Sunny/clear,10.5,1016.9,85.0,1.7,28.0
8951,2816272,shijingshan_meo,2018-04-22 18:00:00,Sunny/clear,11.8,1013.1,70.0,1.4,344.0
8952,2816273,fengtai_meo,2018-04-22 18:00:00,Sunny/clear,11.6,1014.1,86.0,1.6,88.0
8953,2816274,daxing_meo,2018-04-22 18:00:00,Sunny/clear,10.6,1016.1,85.0,1.6,29.0
8954,2816275,fangshan_meo,2018-04-22 18:00:00,Sunny/clear,10.0,1014.9,87.0,0.7,45.0
8955,2816276,xiayunling_meo,2018-04-22 18:00:00,Sunny/clear,9.0,972.0,92.0,0.4,280.0
8956,2817792,shunyi_meo,2018-04-22 19:00:00,Sunny/clear,11.1,1017.1,79.0,1.8,47.0
8957,2817793,hadian_meo,2018-04-22 19:00:00,Sunny/clear,11.6,1015.0,75.0,0.7,38.0
8958,2817794,yanqing_meo,2018-04-22 19:00:00,Sunny/clear,9.3,962.9,68.0,1.0,91.0
8959,2817795,miyun_meo,2018-04-22 19:00:00,Sunny/clear,10.8,1012.3,79.0,1.4,18.0
8960,2817796,huairou_meo,2018-04-22 19:00:00,Sunny/clear,11.0,1011.5,83.0,0.8,276.0
8961,2817797,shangdianzi_meo,2018-04-22 19:00:00,Sunny/clear,10.1,986.0,68.0,3.7,20.0
8962,2817798,pinggu_meo,2018-04-22 19:00:00,Cloudy,10.0,1016.4,96.0,0.0,0.0
8963,2817799,tongzhou_meo,2018-04-22 19:00:00,Cloudy,10.0,1018.0,94.0,1.5,329.0
8964,2817800,chaoyang_meo,2018-04-22 19:00:00,Sunny/clear,10.6,1016.6,84.0,1.2,10.0
8965,2817801,pingchang_meo,2018-04-22 19:00:00,Sunny/clear,11.4,1011.6,74.0,0.5,73.0
8966,2817802,zhaitang_meo,2018-04-22 19:00:00,Sunny/clear,8.4,968.6,95.0,0.8,80.0
8967,2817803,mentougou_meo,2018-04-22 19:00:00,Sunny/clear,11.6,1010.6,69.0,1.8,12.0
8968,2817804,beijing_meo,2018-04-22 19:00:00,Sunny/clear,10.7,1016.9,79.0,2.1,23.0
8969,2817805,shijingshan_meo,2018-04-22 19:00:00,Sunny/clear,11.7,1013.1,71.0,1.3,11.0
8970,2817806,fengtai_meo,2018-04-22 19:00:00,Sunny/clear,12.0,1014.1,75.0,1.0,73.0
8971,2817807,daxing_meo,2018-04-22 19:00:00,Sunny/clear,10.7,1016.1,84.0,0.7,357.0
8972,2817808,fangshan_meo,2018-04-22 19:00:00,Sunny/clear,10.5,1014.9,86.0,1.1,333.0
8973,2817809,xiayunling_meo,2018-04-22 19:00:00,Sunny/clear,9.0,971.9,93.0,0.0,0.0
8974,2819325,zhaitang_meo,2018-04-22 20:00:00,Sunny/clear,8.4,968.6,95.0,0.0,0.0
8975,2819326,shijingshan_meo,2018-04-22 20:00:00,Sunny/clear,11.6,1013.1,71.0,1.4,10.0
8976,2819327,xiayunling_meo,2018-04-22 20:00:00,Sunny/clear,9.1,971.9,93.0,0.0,0.0
8977,2820843,shunyi_meo,2018-04-22 21:00:00,Sunny/clear,11.6,1017.1,74.0,1.9,336.0
8978,2820844,hadian_meo,2018-04-22 21:00:00,Sunny/clear,11.4,1014.9,76.0,0.9,25.0
8979,2820845,yanqing_meo,2018-04-22 21:00:00,Sunny/clear,9.1,963.1,68.0,0.2,0.0
8980,2820846,miyun_meo,2018-04-22 21:00:00,Sunny/clear,11.1,1012.2,73.0,2.1,50.0
8981,2820847,huairou_meo,2018-04-22 21:00:00,Sunny/clear,10.6,1011.7,87.0,0.6,355.0
8982,2820848,shangdianzi_meo,2018-04-22 21:00:00,Sunny/clear,10.3,985.8,65.0,2.4,31.0
8983,2820849,pinggu_meo,2018-04-22 21:00:00,Sunny/clear,10.2,1016.4,94.0,0.5,22.0
8984,2820850,tongzhou_meo,2018-04-22 21:00:00,Cloudy,10.1,1017.8,93.0,0.1,0.0
8985,2820851,chaoyang_meo,2018-04-22 21:00:00,Sunny/clear,11.0,1016.4,77.0,1.1,46.0
8986,2820852,pingchang_meo,2018-04-22 21:00:00,Sunny/clear,11.1,1011.5,80.0,1.1,75.0
8987,2820853,zhaitang_meo,2018-04-22 21:00:00,Sunny/clear,8.5,968.4,95.0,0.0,0.0
8988,2820854,mentougou_meo,2018-04-22 21:00:00,Sunny/clear,11.4,1010.4,71.0,1.7,18.0
8989,2820855,beijing_meo,2018-04-22 21:00:00,Sunny/clear,11.4,1016.7,71.0,4.5,20.0
8990,2820856,shijingshan_meo,2018-04-22 21:00:00,Sunny/clear,11.5,1012.9,72.0,1.1,358.0
8991,2820857,fengtai_meo,2018-04-22 21:00:00,Sunny/clear,12.2,1013.9,74.0,1.1,7.0
8992,2820858,daxing_meo,2018-04-22 21:00:00,Sunny/clear,11.4,1015.9,73.0,2.6,54.0
8993,2820859,fangshan_meo,2018-04-22 21:00:00,Sunny/clear,10.4,1014.7,85.0,0.5,305.0
8994,2820860,xiayunling_meo,2018-04-22 21:00:00,Sunny/clear,9.2,971.9,94.0,0.0,0.0
8995,2822376,shunyi_meo,2018-04-22 22:00:00,Sunny/clear,11.6,1017.2,75.0,1.4,359.0
8996,2822377,hadian_meo,2018-04-22 22:00:00,Sunny/clear,11.4,1014.9,79.0,0.3,61.0
8997,2822378,yanqing_meo,2018-04-22 22:00:00,Sunny/clear,9.1,963.2,79.0,0.8,66.0
8998,2822379,miyun_meo,2018-04-22 22:00:00,Sunny/clear,11.0,1012.0,74.0,1.0,54.0
8999,2822380,huairou_meo,2018-04-22 22:00:00,Sunny/clear,10.6,1011.5,78.0,0.9,31.0
9000,2822381,shangdianzi_meo,2018-04-22 22:00:00,Sunny/clear,10.1,986.0,69.0,2.2,58.0
9001,2822382,pinggu_meo,2018-04-22 22:00:00,Cloudy,10.3,1016.7,96.0,0.0,0.0
9002,2822383,tongzhou_meo,2018-04-22 22:00:00,Sunny/clear,10.4,1018.1,89.0,0.8,353.0
9003,2822384,chaoyang_meo,2018-04-22 22:00:00,Sunny/clear,11.0,1016.5,81.0,1.0,33.0
9004,2822385,pingchang_meo,2018-04-22 22:00:00,Sunny/clear,11.0,1011.6,83.0,1.2,352.0
9005,2822386,zhaitang_meo,2018-04-22 22:00:00,Sunny/clear,8.5,968.4,95.0,0.8,290.0
9006,2822387,mentougou_meo,2018-04-22 22:00:00,Sunny/clear,11.5,1010.4,69.0,0.9,51.0
9007,2822388,beijing_meo,2018-04-22 22:00:00,Sunny/clear,11.4,1016.7,71.0,1.8,39.0
9008,2822389,shijingshan_meo,2018-04-22 22:00:00,Sunny/clear,11.4,1013.0,72.0,1.1,345.0
9009,2822390,fengtai_meo,2018-04-22 22:00:00,Sunny/clear,12.2,1014.0,74.0,1.0,46.0
9010,2822391,daxing_meo,2018-04-22 22:00:00,Sunny/clear,11.5,1015.9,74.0,1.7,35.0
9011,2822392,fangshan_meo,2018-04-22 22:00:00,Hail,10.4,1014.8,87.0,0.7,59.0
9012,2822393,xiayunling_meo,2018-04-22 22:00:00,Sunny/clear,9.2,971.9,94.0,0.7,188.0
9013,2823909,shunyi_meo,2018-04-22 23:00:00,Sunny/clear,12.1,1017.3,71.0,1.6,11.0
9014,2823910,hadian_meo,2018-04-22 23:00:00,Sunny/clear,12.3,1015.2,72.0,1.3,28.0
9015,2823911,yanqing_meo,2018-04-22 23:00:00,Sunny/clear,9.3,963.7,69.0,0.2,0.0
9016,2823912,miyun_meo,2018-04-22 23:00:00,Sunny/clear,11.6,1012.4,71.0,1.2,44.0
9017,2823913,huairou_meo,2018-04-22 23:00:00,Sunny/clear,11.4,1011.7,79.0,1.7,308.0
9018,2823914,shangdianzi_meo,2018-04-22 23:00:00,Sunny/clear,11.1,986.2,62.0,2.4,45.0
9019,2823915,pinggu_meo,2018-04-22 23:00:00,Sunny/clear,10.7,1016.8,95.0,1.1,40.0
9020,2823916,tongzhou_meo,2018-04-22 23:00:00,Sunny/clear,10.7,1018.1,88.0,1.1,356.0
9021,2823917,chaoyang_meo,2018-04-22 23:00:00,Sunny/clear,11.8,1016.7,73.0,0.7,5.0
9022,2823918,pingchang_meo,2018-04-22 23:00:00,Sunny/clear,11.7,1011.9,72.0,0.0,0.0
9023,2823919,zhaitang_meo,2018-04-22 23:00:00,Sunny/clear,8.7,969.1,95.0,1.0,224.0
9024,2823920,mentougou_meo,2018-04-22 23:00:00,Sunny/clear,12.0,1010.8,67.0,2.1,5.0
9025,2823921,beijing_meo,2018-04-22 23:00:00,Sunny/clear,11.9,1016.7,68.0,2.3,18.0
9026,2823922,shijingshan_meo,2018-04-22 23:00:00,Sunny/clear,12.1,1013.4,69.0,1.6,336.0
9027,2823923,fengtai_meo,2018-04-22 23:00:00,Sunny/clear,13.0,1014.2,71.0,1.4,320.0
9028,2823924,daxing_meo,2018-04-22 23:00:00,Sunny/clear,11.9,1015.9,72.0,0.7,320.0
9029,2823925,fangshan_meo,2018-04-22 23:00:00,Sunny/clear,11.3,1015.0,80.0,1.3,336.0
9030,2823926,xiayunling_meo,2018-04-22 23:00:00,Sunny/clear,9.9,972.2,92.0,1.4,30.0
9031,2825442,shunyi_meo,2018-04-23 00:00:00,Sunny/clear,12.7,1017.6,67.0,1.7,12.0
9032,2825443,hadian_meo,2018-04-23 00:00:00,Sunny/clear,12.6,1015.4,72.0,1.1,44.0
9033,2825444,yanqing_meo,2018-04-23 00:00:00,Sunny/clear,9.8,963.9,69.0,1.0,228.0
9034,2825445,miyun_meo,2018-04-23 00:00:00,Sunny/clear,12.2,1012.6,69.0,1.6,45.0
9035,2825446,huairou_meo,2018-04-23 00:00:00,Sunny/clear,12.8,1011.9,67.0,1.0,33.0
9036,2825447,shangdianzi_meo,2018-04-23 00:00:00,Sunny/clear,11.4,986.3,60.0,4.5,31.0
