,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
21305,2978083,miyunshuiku_aq,2018-04-28 21:00:00,155.0,123.0,14.0,1.0,120.0,2.0
21306,2978084,donggaocun_aq,2018-04-28 21:00:00,93.0,94.0,23.0,0.7,89.0,13.0
21307,2978085,yongledian_aq,2018-04-28 21:00:00,69.0,111.0,104.0,1.0,2.0,3.0
21308,2978086,yufa_aq,2018-04-28 21:00:00,61.0,82.0,28.0,0.5,81.0,7.0
21309,2978087,liulihe_aq,2018-04-28 21:00:00,211.0,295.0,80.0,1.2,2.0,2.0
21310,2978088,qianmen_aq,2018-04-28 21:00:00,189.0,284.0,119.0,1.5,2.0,10.0
21311,2978089,yongdingmennei_aq,2018-04-28 21:00:00,126.0,273.0,137.0,1.1,35.0,4.0
21312,2978090,xizhimenbei_aq,2018-04-28 21:00:00,261.0,262.0,136.0,1.3,2.0,9.0
21313,2978091,nansanhuan_aq,2018-04-28 21:00:00,100.0,207.0,84.0,0.7,25.0,8.0
21314,2978092,dongsihuan_aq,2018-04-28 21:00:00,255.0,290.0,149.0,1.4,2.0,13.0
21315,2978114,dongsi_aq,2018-04-28 22:00:00,152.0,273.0,75.0,1.1,23.0,10.0
21316,2978115,tiantan_aq,2018-04-28 22:00:00,91.0,256.0,40.0,0.8,10.0,2.0
21317,2978116,guanyuan_aq,2018-04-28 22:00:00,224.0,239.0,105.0,1.3,4.0,4.0
21318,2978117,wanshouxigong_aq,2018-04-28 22:00:00,83.0,222.0,60.0,1.0,14.0,2.0
21319,2978118,aotizhongxin_aq,2018-04-28 22:00:00,223.0,205.0,104.0,1.2,3.0,2.0
21320,2978119,nongzhanguan_aq,2018-04-28 22:00:00,100.0,188.0,80.0,1.0,28.0,7.0
21321,2978120,wanliu_aq,2018-04-28 22:00:00,156.0,171.0,106.0,0.9,7.0,2.0
21322,2978121,beibuxinqu_aq,2018-04-28 22:00:00,105.0,169.0,75.0,1.1,2.0,2.0
21323,2978122,zhiwuyuan_aq,2018-04-28 22:00:00,142.0,178.5,95.5,1.2000000000000002,2.0,3.5
21324,2978123,fengtaihuayuan_aq,2018-04-28 22:00:00,179.0,188.0,116.0,1.3,2.0,5.0
21325,2978124,yungang_aq,2018-04-28 22:00:00,116.0,137.0,43.0,0.9,72.0,2.0
21326,2978125,gucheng_aq,2018-04-28 22:00:00,130.0,157.0,106.0,0.9,17.0,2.0
21327,2978126,fangshan_aq,2018-04-28 22:00:00,167.0,118.5,113.0,1.2,2.0,2.0
21328,2978127,daxing_aq,2018-04-28 22:00:00,65.0,80.0,68.0,0.4,15.0,3.0
21329,2978128,yizhuang_aq,2018-04-28 22:00:00,54.0,72.0,53.0,0.7,48.0,2.0
21330,2978129,tongzhou_aq,2018-04-28 22:00:00,76.0,123.0,81.0,0.7,17.0,6.0
21331,2978130,shunyi_aq,2018-04-28 22:00:00,212.0,119.0,55.0,1.5,28.0,3.0
21332,2978131,pingchang_aq,2018-04-28 22:00:00,163.0,115.0,34.0,0.9,86.0,2.0
21333,2978132,mentougou_aq,2018-04-28 22:00:00,87.0,111.0,30.0,0.8,105.0,2.0
21334,2978133,pinggu_aq,2018-04-28 22:00:00,159.0,114.33333333333333,23.0,1.1,104.0,3.0
21335,2978134,huairou_aq,2018-04-28 22:00:00,149.0,117.66666666666667,16.0,1.0,69.0,2.0
21336,2978135,miyun_aq,2018-04-28 22:00:00,173.0,121.0,56.0,1.2,57.0,2.0
21337,2978136,yanqin_aq,2018-04-28 22:00:00,135.0,124.33333333333333,40.0,0.8,60.0,2.0
21338,2978137,dingling_aq,2018-04-28 22:00:00,154.0,127.66666666666667,38.0,1.0,61.0,2.0
21339,2978138,badaling_aq,2018-04-28 22:00:00,96.0,131.0,108.0,0.7,23.0,2.0
21340,2978139,miyunshuiku_aq,2018-04-28 22:00:00,156.0,125.66666666666667,12.0,1.0,104.0,2.0
21341,2978140,donggaocun_aq,2018-04-28 22:00:00,108.0,120.33333333333333,26.0,0.8,79.0,11.0
21342,2978141,yongledian_aq,2018-04-28 22:00:00,73.0,115.0,95.0,1.0,6.0,4.0
21343,2978142,yufa_aq,2018-04-28 22:00:00,60.0,87.0,32.0,0.5,71.0,6.0
21344,2978143,liulihe_aq,2018-04-28 22:00:00,171.0,225.0,68.0,1.1,8.0,2.0
21345,2978144,qianmen_aq,2018-04-28 22:00:00,91.0,168.0,103.0,1.0,20.0,14.0
21346,2978145,yongdingmennei_aq,2018-04-28 22:00:00,66.0,111.0,132.0,1.0,14.0,12.0
21347,2978146,xizhimenbei_aq,2018-04-28 22:00:00,256.0,280.0,137.0,1.4,2.0,9.0
21348,2978147,nansanhuan_aq,2018-04-28 22:00:00,46.0,105.0,85.0,0.6,19.0,8.0
21349,2978148,dongsihuan_aq,2018-04-28 22:00:00,242.0,382.0,141.0,1.4,2.0,14.0
21350,2978170,dongsi_aq,2018-04-28 23:00:00,194.0,237.0,112.0,1.4,9.0,7.0
21351,2978171,tiantan_aq,2018-04-28 23:00:00,79.0,115.0,41.0,0.7,7.0,2.0
21352,2978172,guanyuan_aq,2018-04-28 23:00:00,225.0,92.0,118.0,1.3,7.0,6.0
21353,2978173,wanshouxigong_aq,2018-04-28 23:00:00,65.0,69.0,47.0,0.9,28.0,3.0
21354,2978174,aotizhongxin_aq,2018-04-28 23:00:00,226.0,159.5,97.0,1.3,10.0,2.0
21355,2978175,nongzhanguan_aq,2018-04-28 23:00:00,171.0,250.0,135.0,1.3,2.0,5.0
21356,2978176,wanliu_aq,2018-04-28 23:00:00,159.0,175.0,109.0,0.9,15.0,2.0
21357,2978177,beibuxinqu_aq,2018-04-28 23:00:00,103.0,212.0,68.0,1.2,3.0,2.0
21358,2978178,zhiwuyuan_aq,2018-04-28 23:00:00,107.0,162.5,83.0,1.1,4.5,5.0
21359,2978179,fengtaihuayuan_aq,2018-04-28 23:00:00,111.0,113.0,98.0,1.0,6.0,8.0
21360,2978180,yungang_aq,2018-04-28 23:00:00,134.0,187.0,42.0,0.9,56.0,2.0
21361,2978181,gucheng_aq,2018-04-28 23:00:00,123.0,132.0,59.0,0.8,74.0,2.0
21362,2978182,fangshan_aq,2018-04-28 23:00:00,126.0,114.0,103.0,1.0,10.0,2.0
21363,2978183,daxing_aq,2018-04-28 23:00:00,62.0,96.0,76.0,0.4,16.0,5.0
21364,2978184,yizhuang_aq,2018-04-28 23:00:00,51.0,87.0,66.0,0.7,38.0,2.0
21365,2978185,tongzhou_aq,2018-04-28 23:00:00,99.0,163.0,80.0,0.9,9.0,5.0
21366,2978186,shunyi_aq,2018-04-28 23:00:00,192.0,169.5,59.0,1.4,25.0,4.0
21367,2978187,pingchang_aq,2018-04-28 23:00:00,170.0,176.0,51.0,0.9,53.0,2.0
21368,2978188,mentougou_aq,2018-04-28 23:00:00,88.0,111.0,35.0,0.8,91.0,2.0
21369,2978189,pinggu_aq,2018-04-28 23:00:00,150.0,121.75,27.0,1.1,92.0,4.0
21370,2978190,huairou_aq,2018-04-28 23:00:00,150.0,132.5,18.0,1.0,56.0,2.0
21371,2978191,miyun_aq,2018-04-28 23:00:00,183.0,143.25,65.0,1.4,36.0,2.0
21372,2978192,yanqin_aq,2018-04-28 23:00:00,143.0,154.0,61.0,0.8,30.0,2.0
21373,2978193,dingling_aq,2018-04-28 23:00:00,160.0,160.0,42.0,1.0,70.0,2.0
21374,2978194,badaling_aq,2018-04-28 23:00:00,93.0,137.0,84.0,0.7,38.0,2.0
21375,2978195,miyunshuiku_aq,2018-04-28 23:00:00,158.0,131.33333333333334,11.0,1.0,84.0,2.0
21376,2978196,donggaocun_aq,2018-04-28 23:00:00,93.0,125.66666666666667,27.0,0.7,79.0,13.0
21377,2978197,yongledian_aq,2018-04-28 23:00:00,69.0,120.0,80.0,1.0,22.0,3.0
21378,2978198,yufa_aq,2018-04-28 23:00:00,67.0,105.0,37.0,0.5,49.0,5.0
21379,2978199,liulihe_aq,2018-04-28 23:00:00,203.0,348.0,82.0,1.1,9.0,2.0
21380,2978200,qianmen_aq,2018-04-28 23:00:00,74.0,128.0,108.0,0.9,9.0,13.0
21381,2978201,yongdingmennei_aq,2018-04-28 23:00:00,75.0,128.0,142.0,1.1,2.0,11.0
21382,2978202,xizhimenbei_aq,2018-04-28 23:00:00,255.0,259.0,135.0,1.4,2.0,8.0
21383,2978203,nansanhuan_aq,2018-04-28 23:00:00,58.0,150.0,116.0,1.0,2.0,12.0
21384,2978204,dongsihuan_aq,2018-04-28 23:00:00,200.0,310.0,128.0,1.4,2.0,12.0
21385,2978246,dongsi_aq,2018-04-29 01:00:00,187.0,214.0,102.0,1.3,35.0,8.0
21386,2978247,tiantan_aq,2018-04-29 01:00:00,75.0,96.0,72.0,0.8,38.0,7.0
21387,2978248,guanyuan_aq,2018-04-29 01:00:00,297.0,304.0,108.0,1.5,41.0,10.0
21388,2978249,wanshouxigong_aq,2018-04-29 01:00:00,113.0,217.0,82.0,1.2,30.0,9.0
21389,2978250,aotizhongxin_aq,2018-04-29 01:00:00,239.0,165.0,101.0,1.4,20.0,2.0
21390,2978251,nongzhanguan_aq,2018-04-29 01:00:00,98.0,113.0,116.0,1.0,4.0,7.0
21391,2978252,wanliu_aq,2018-04-29 01:00:00,208.0,249.0,119.0,1.2,17.0,2.0
21392,2978253,beibuxinqu_aq,2018-04-29 01:00:00,159.0,248.0,77.0,1.3,43.0,2.0
21393,2978254,zhiwuyuan_aq,2018-04-29 01:00:00,199.5,264.0,81.0,1.35,50.0,6.0
21394,2978255,fengtaihuayuan_aq,2018-04-29 01:00:00,240.0,280.0,85.0,1.4,57.0,10.0
21395,2978256,yungang_aq,2018-04-29 01:00:00,191.0,204.0,62.0,1.1,78.0,6.0
21396,2978257,gucheng_aq,2018-04-29 01:00:00,216.0,244.0,81.0,1.1,65.0,2.0
21397,2978258,fangshan_aq,2018-04-29 01:00:00,68.0,196.5,55.0,0.7,69.0,9.0
21398,2978259,daxing_aq,2018-04-29 01:00:00,78.0,149.0,61.0,0.4,42.0,15.0
21399,2978260,yizhuang_aq,2018-04-29 01:00:00,57.0,86.0,44.0,0.7,67.0,8.0
21400,2978261,tongzhou_aq,2018-04-29 01:00:00,70.0,125.0,47.0,0.8,56.0,11.0
21401,2978262,shunyi_aq,2018-04-29 01:00:00,130.0,126.66666666666667,53.0,1.3,58.0,11.0
21402,2978263,pingchang_aq,2018-04-29 01:00:00,190.0,128.33333333333334,122.0,1.1,25.0,6.0
21403,2978264,mentougou_aq,2018-04-29 01:00:00,102.0,130.0,29.0,0.9,124.0,2.0
21404,2978265,pinggu_aq,2018-04-29 01:00:00,119.0,134.33333333333334,30.0,0.9,98.0,9.0
21405,2978266,huairou_aq,2018-04-29 01:00:00,149.0,138.66666666666666,37.0,0.9,76.0,5.0
21406,2978267,miyun_aq,2018-04-29 01:00:00,123.0,143.0,63.0,1.0,76.0,7.0
21407,2978268,yanqin_aq,2018-04-29 01:00:00,159.0,230.0,95.0,0.9,37.0,5.0
21408,2978269,dingling_aq,2018-04-29 01:00:00,190.0,198.0,106.0,1.1,37.0,4.0
21409,2978270,badaling_aq,2018-04-29 01:00:00,129.0,188.0,48.0,0.8,126.0,5.0
21410,2978271,miyunshuiku_aq,2018-04-29 01:00:00,158.0,137.0,13.0,1.0,121.0,2.0
21411,2978272,donggaocun_aq,2018-04-29 01:00:00,76.0,86.0,28.0,0.7,95.0,18.0
21412,2978273,yongledian_aq,2018-04-29 01:00:00,68.0,110.0,43.0,1.0,82.0,12.0
21413,2978274,yufa_aq,2018-04-29 01:00:00,78.0,116.0,32.0,0.7,70.0,22.0
21414,2978275,liulihe_aq,2018-04-29 01:00:00,164.0,217.0,59.0,0.9,49.0,7.0
21415,2978276,qianmen_aq,2018-04-29 01:00:00,80.0,160.0,89.0,0.8,36.0,19.0
21416,2978277,yongdingmennei_aq,2018-04-29 01:00:00,85.0,173.0,139.0,1.1,35.0,21.0
21417,2978278,xizhimenbei_aq,2018-04-29 01:00:00,285.0,164.0,114.0,1.4,23.0,8.0
21418,2978279,nansanhuan_aq,2018-04-29 01:00:00,72.0,155.0,105.0,0.8,20.0,12.0
21419,2978280,dongsihuan_aq,2018-04-29 01:00:00,92.0,183.0,121.0,1.0,7.0,14.0
21420,2978302,dongsi_aq,2018-04-29 02:00:00,215.0,237.0,125.0,1.3,29.0,8.0
21421,2978303,tiantan_aq,2018-04-29 02:00:00,98.0,126.0,80.0,0.9,45.0,8.0
21422,2978304,guanyuan_aq,2018-04-29 02:00:00,304.0,192.0,93.0,1.4,79.0,10.0
21423,2978305,wanshouxigong_aq,2018-04-29 02:00:00,170.0,258.0,79.0,1.3,52.0,9.0
21424,2978306,aotizhongxin_aq,2018-04-29 02:00:00,252.0,227.0,108.0,1.4,39.0,3.0
21425,2978307,nongzhanguan_aq,2018-04-29 02:00:00,126.0,196.0,122.0,1.1,11.0,7.0
21426,2978308,wanliu_aq,2018-04-29 02:00:00,231.0,262.0,95.0,1.2,69.0,2.0
21427,2978309,beibuxinqu_aq,2018-04-29 02:00:00,187.0,269.0,67.0,1.4,86.0,3.0
21428,2978310,zhiwuyuan_aq,2018-04-29 02:00:00,240.0,285.0,75.0,1.4,83.5,6.5
21429,2978311,fengtaihuayuan_aq,2018-04-29 02:00:00,293.0,301.0,83.0,1.4,81.0,10.0
21430,2978312,yungang_aq,2018-04-29 02:00:00,217.0,265.0,62.0,1.2,93.0,9.0
21431,2978313,gucheng_aq,2018-04-29 02:00:00,239.0,229.0,79.0,1.2,95.0,4.0
21432,2978314,fangshan_aq,2018-04-29 02:00:00,141.0,193.0,67.0,1.0,91.0,10.0
21433,2978315,daxing_aq,2018-04-29 02:00:00,99.0,157.0,54.0,0.5,63.0,19.0
21434,2978316,yizhuang_aq,2018-04-29 02:00:00,63.0,99.0,45.0,0.7,80.0,14.0
21435,2978317,tongzhou_aq,2018-04-29 02:00:00,67.0,108.0,37.0,0.7,79.0,14.0
21436,2978318,shunyi_aq,2018-04-29 02:00:00,117.0,172.0,46.0,1.2,82.0,12.0
21437,2978319,pingchang_aq,2018-04-29 02:00:00,197.0,236.0,99.0,1.1,52.0,6.0
21438,2978320,mentougou_aq,2018-04-29 02:00:00,184.0,216.0,62.0,1.1,114.0,4.0
21439,2978321,pinggu_aq,2018-04-29 02:00:00,78.0,83.0,28.0,0.8,116.0,14.0
21440,2978322,huairou_aq,2018-04-29 02:00:00,112.0,112.5,37.0,0.9,85.0,7.0
21441,2978323,miyun_aq,2018-04-29 02:00:00,123.0,142.0,40.0,1.0,120.0,8.0
21442,2978324,yanqin_aq,2018-04-29 02:00:00,148.0,191.0,67.0,0.8,108.0,6.0
21443,2978325,dingling_aq,2018-04-29 02:00:00,196.0,208.0,81.0,1.1,93.0,5.0
21444,2978326,badaling_aq,2018-04-29 02:00:00,122.0,190.0,44.0,0.8,141.0,9.0
21445,2978327,miyunshuiku_aq,2018-04-29 02:00:00,143.0,134.0,19.0,0.9,137.0,5.0
21446,2978328,donggaocun_aq,2018-04-29 02:00:00,76.0,78.0,25.0,0.6,109.0,19.0
21447,2978329,yongledian_aq,2018-04-29 02:00:00,72.0,106.0,28.0,1.0,110.0,16.0
21448,2978330,yufa_aq,2018-04-29 02:00:00,92.0,107.0,36.0,0.8,74.0,26.0
21449,2978331,liulihe_aq,2018-04-29 02:00:00,149.0,206.0,52.0,0.9,68.0,14.0
21450,2978332,qianmen_aq,2018-04-29 02:00:00,104.0,169.0,102.0,1.0,37.0,16.0
21451,2978333,yongdingmennei_aq,2018-04-29 02:00:00,109.0,170.0,125.0,1.3,59.0,24.0
21452,2978334,xizhimenbei_aq,2018-04-29 02:00:00,305.0,179.0,118.0,1.4,41.0,11.0
21453,2978335,nansanhuan_aq,2018-04-29 02:00:00,111.0,188.0,120.0,1.1,23.0,12.0
21454,2978336,dongsihuan_aq,2018-04-29 02:00:00,98.0,165.0,118.0,1.1,16.0,13.0
21455,2978358,dongsi_aq,2018-04-29 03:00:00,134.0,142.0,110.0,1.1,49.0,9.0
21456,2978359,tiantan_aq,2018-04-29 03:00:00,218.5,103.0,72.0,0.9,65.0,8.0
21457,2978360,guanyuan_aq,2018-04-29 03:00:00,303.0,150.0,88.0,1.3,115.0,10.0
21458,2978361,wanshouxigong_aq,2018-04-29 03:00:00,140.0,197.0,72.0,1.2,67.0,9.0
21459,2978362,aotizhongxin_aq,2018-04-29 03:00:00,256.0,181.0,138.0,1.4,42.0,5.0
21460,2978363,nongzhanguan_aq,2018-04-29 03:00:00,119.0,165.0,96.0,1.0,48.0,8.0
21461,2978364,wanliu_aq,2018-04-29 03:00:00,257.0,294.0,83.0,1.3,124.0,2.0
21462,2978365,beibuxinqu_aq,2018-04-29 03:00:00,185.0,269.0,52.0,1.4,140.0,5.0
21463,2978366,zhiwuyuan_aq,2018-04-29 03:00:00,218.5,256.0,69.5,1.35,107.0,8.0
21464,2978367,fengtaihuayuan_aq,2018-04-29 03:00:00,252.0,243.0,87.0,1.3,74.0,11.0
21465,2978368,yungang_aq,2018-04-29 03:00:00,219.0,230.0,68.0,1.2,123.0,9.0
21466,2978369,gucheng_aq,2018-04-29 03:00:00,239.0,217.0,67.0,1.2,152.0,7.0
21467,2978370,fangshan_aq,2018-04-29 03:00:00,174.0,204.0,70.0,1.1,113.0,8.0
21468,2978371,daxing_aq,2018-04-29 03:00:00,116.0,191.0,60.0,0.6,75.0,19.0
21469,2978372,yizhuang_aq,2018-04-29 03:00:00,73.0,103.0,52.0,0.8,82.0,10.0
21470,2978373,tongzhou_aq,2018-04-29 03:00:00,69.0,125.0,35.0,0.6,98.0,18.0
21471,2978374,shunyi_aq,2018-04-29 03:00:00,101.0,170.5,34.0,1.1,125.0,15.0
21472,2978375,pingchang_aq,2018-04-29 03:00:00,181.0,216.0,36.0,0.9,141.0,6.0
21473,2978376,mentougou_aq,2018-04-29 03:00:00,218.0,236.0,60.0,1.2,161.0,7.0
21474,2978377,pinggu_aq,2018-04-29 03:00:00,80.0,92.0,29.0,0.8,130.0,17.0
21475,2978378,huairou_aq,2018-04-29 03:00:00,101.0,116.0,33.0,0.8,103.0,8.0
21476,2978379,miyun_aq,2018-04-29 03:00:00,103.0,122.0,33.0,0.9,129.0,8.0
21477,2978380,yanqin_aq,2018-04-29 03:00:00,138.0,164.0,49.0,0.8,130.0,12.0
21478,2978381,dingling_aq,2018-04-29 03:00:00,192.0,214.0,85.0,1.2,100.0,5.0
21479,2978382,badaling_aq,2018-04-29 03:00:00,84.0,131.0,32.0,0.7,157.0,14.0
21480,2978383,miyunshuiku_aq,2018-04-29 03:00:00,117.0,124.0,24.0,0.8,147.0,7.0
21481,2978384,donggaocun_aq,2018-04-29 03:00:00,78.0,92.0,28.0,0.7,118.0,20.0
21482,2978385,yongledian_aq,2018-04-29 03:00:00,83.0,122.0,31.0,1.0,123.0,18.0
21483,2978386,yufa_aq,2018-04-29 03:00:00,105.0,155.0,34.0,0.8,97.0,31.0
21484,2978387,liulihe_aq,2018-04-29 03:00:00,160.0,245.0,44.0,0.9,109.0,16.0
21485,2978388,qianmen_aq,2018-04-29 03:00:00,122.0,194.0,100.0,1.0,55.0,15.0
21486,2978389,yongdingmennei_aq,2018-04-29 03:00:00,123.0,177.0,140.0,1.5,60.0,19.0
21487,2978390,xizhimenbei_aq,2018-04-29 03:00:00,311.0,188.5,119.0,1.4,68.0,14.0
21488,2978391,nansanhuan_aq,2018-04-29 03:00:00,119.0,200.0,110.0,1.1,33.0,12.0
21489,2978392,dongsihuan_aq,2018-04-29 03:00:00,115.0,168.0,108.0,1.0,41.0,14.0
21490,2978414,dongsi_aq,2018-04-29 04:00:00,128.0,143.0,86.0,1.0,84.0,10.0
21491,2978415,tiantan_aq,2018-04-29 04:00:00,174.5,6.0,60.0,0.9,85.0,10.0
21492,2978416,guanyuan_aq,2018-04-29 04:00:00,221.0,99.5,95.0,1.1,96.0,11.0
21493,2978417,wanshouxigong_aq,2018-04-29 04:00:00,127.0,193.0,68.0,1.2,80.0,9.0
21494,2978418,aotizhongxin_aq,2018-04-29 04:00:00,193.0,171.5,117.0,1.1,66.0,6.0
21495,2978419,nongzhanguan_aq,2018-04-29 04:00:00,108.0,150.0,73.0,0.9,80.0,10.0
21496,2978420,wanliu_aq,2018-04-29 04:00:00,266.0,285.0,81.0,1.3,152.0,2.0
21497,2978421,beibuxinqu_aq,2018-04-29 04:00:00,185.0,281.0,48.0,1.4,169.0,7.0
21498,2978422,zhiwuyuan_aq,2018-04-29 04:00:00,185.5,246.5,67.5,1.35,132.0,8.5
21499,2978423,fengtaihuayuan_aq,2018-04-29 04:00:00,186.0,212.0,87.0,1.3,95.0,10.0
21500,2978424,yungang_aq,2018-04-29 04:00:00,229.0,206.66666666666666,58.0,1.2,162.0,9.0
21501,2978425,gucheng_aq,2018-04-29 04:00:00,252.0,201.33333333333334,81.0,1.3,155.0,8.0
21502,2978426,fangshan_aq,2018-04-29 04:00:00,142.0,196.0,55.0,1.0,107.0,8.0
21503,2978427,daxing_aq,2018-04-29 04:00:00,118.0,186.0,57.0,0.5,76.0,14.0
21504,2978428,yizhuang_aq,2018-04-29 04:00:00,72.0,124.0,41.0,0.8,109.0,21.0
21505,2978429,tongzhou_aq,2018-04-29 04:00:00,78.0,140.0,35.0,0.7,110.0,16.0
21506,2978430,shunyi_aq,2018-04-29 04:00:00,91.0,108.0,31.0,1.1,140.0,14.0
21507,2978431,pingchang_aq,2018-04-29 04:00:00,158.0,172.0,29.0,0.9,159.0,8.0
21508,2978432,mentougou_aq,2018-04-29 04:00:00,213.0,236.0,55.0,1.2,205.0,8.0
21509,2978433,pinggu_aq,2018-04-29 04:00:00,86.0,188.5,26.0,0.8,151.0,20.0
21510,2978434,huairou_aq,2018-04-29 04:00:00,99.0,141.0,32.0,0.8,120.0,10.0
21511,2978435,miyun_aq,2018-04-29 04:00:00,88.0,106.0,29.0,0.8,135.0,8.0
21512,2978436,yanqin_aq,2018-04-29 04:00:00,119.0,157.0,44.0,0.9,141.0,19.0
21513,2978437,dingling_aq,2018-04-29 04:00:00,175.0,179.0,51.0,1.0,160.0,7.0
21514,2978438,badaling_aq,2018-04-29 04:00:00,82.0,153.5,33.0,0.7,148.0,13.0
21515,2978439,miyunshuiku_aq,2018-04-29 04:00:00,110.0,128.0,25.0,0.8,154.0,8.0
21516,2978440,donggaocun_aq,2018-04-29 04:00:00,88.0,108.0,28.0,0.8,138.0,26.0
21517,2978441,yongledian_aq,2018-04-29 04:00:00,86.0,125.0,30.0,1.1,154.0,17.0
21518,2978442,yufa_aq,2018-04-29 04:00:00,115.0,188.0,27.0,0.8,127.0,28.0
21519,2978443,liulihe_aq,2018-04-29 04:00:00,163.0,247.0,34.0,0.9,147.0,14.0
21520,2978444,qianmen_aq,2018-04-29 04:00:00,122.0,170.0,83.0,1.0,80.0,15.0
21521,2978445,yongdingmennei_aq,2018-04-29 04:00:00,120.0,143.0,114.0,1.1,97.0,25.0
21522,2978446,xizhimenbei_aq,2018-04-29 04:00:00,257.0,168.0,132.0,1.3,62.0,13.0
21523,2978447,nansanhuan_aq,2018-04-29 04:00:00,117.0,193.0,111.0,1.1,56.0,13.0
21524,2978448,dongsihuan_aq,2018-04-29 04:00:00,104.0,200.0,109.0,1.0,52.0,13.0
21525,2978470,dongsi_aq,2018-04-29 05:00:00,118.0,122.0,53.0,0.9,131.0,14.0
21526,2978471,tiantan_aq,2018-04-29 05:00:00,154.5,953.0,44.0,0.9,126.0,14.0
21527,2978472,guanyuan_aq,2018-04-29 05:00:00,191.0,567.0,81.0,1.0,125.0,13.0
21528,2978473,wanshouxigong_aq,2018-04-29 05:00:00,126.0,181.0,53.0,1.1,114.0,11.0
21529,2978474,aotizhongxin_aq,2018-04-29 05:00:00,148.0,155.5,86.0,0.9,102.0,8.0
21530,2978475,nongzhanguan_aq,2018-04-29 05:00:00,99.0,130.0,60.0,0.8,102.0,13.0
21531,2978476,wanliu_aq,2018-04-29 05:00:00,194.0,204.0,84.0,1.1,147.0,2.0
21532,2978477,beibuxinqu_aq,2018-04-29 05:00:00,213.0,305.0,62.0,1.5,188.0,8.0
21533,2978478,zhiwuyuan_aq,2018-04-29 05:00:00,207.0,262.0,67.0,1.35,154.0,9.0
21534,2978479,fengtaihuayuan_aq,2018-04-29 05:00:00,201.0,219.0,72.0,1.2,120.0,10.0
21535,2978480,yungang_aq,2018-04-29 05:00:00,152.0,176.0,49.0,1.0,147.0,10.0
21536,2978481,gucheng_aq,2018-04-29 05:00:00,226.0,190.5,84.0,1.2,150.0,8.0
21537,2978482,fangshan_aq,2018-04-29 05:00:00,145.0,205.0,45.0,0.9,150.0,13.0
21538,2978483,daxing_aq,2018-04-29 05:00:00,108.0,157.0,52.0,0.5,82.0,20.0
21539,2978484,yizhuang_aq,2018-04-29 05:00:00,71.0,118.0,36.0,0.8,131.0,17.0
21540,2978485,tongzhou_aq,2018-04-29 05:00:00,81.0,146.0,27.0,0.7,122.0,19.0
21541,2978486,shunyi_aq,2018-04-29 05:00:00,101.0,196.5,31.0,1.1,162.0,16.0
21542,2978487,pingchang_aq,2018-04-29 05:00:00,198.0,247.0,41.0,1.0,176.0,9.0
21543,2978488,mentougou_aq,2018-04-29 05:00:00,213.0,227.0,65.0,1.2,207.0,8.0
21544,2978489,pinggu_aq,2018-04-29 05:00:00,90.0,112.0,24.0,0.9,182.0,21.0
21545,2978490,huairou_aq,2018-04-29 05:00:00,103.0,121.0,21.0,0.8,163.0,12.0
21546,2978491,miyun_aq,2018-04-29 05:00:00,81.0,111.0,25.0,0.8,158.0,11.0
21547,2978492,yanqin_aq,2018-04-29 05:00:00,111.0,424.0,29.0,0.7,147.0,13.0
21548,2978493,dingling_aq,2018-04-29 05:00:00,169.0,182.0,52.0,1.0,176.0,8.0
21549,2978494,badaling_aq,2018-04-29 05:00:00,131.0,148.0,26.0,0.4,109.0,4.0
21550,2978495,miyunshuiku_aq,2018-04-29 05:00:00,93.0,114.0,22.0,0.7,164.0,8.0
21551,2978496,donggaocun_aq,2018-04-29 05:00:00,94.0,113.0,24.0,0.8,168.0,25.0
21552,2978497,yongledian_aq,2018-04-29 05:00:00,92.0,139.0,30.0,1.1,192.0,19.0
21553,2978498,yufa_aq,2018-04-29 05:00:00,111.0,149.0,25.0,0.8,151.0,22.0
21554,2978499,liulihe_aq,2018-04-29 05:00:00,180.0,266.0,27.0,1.0,185.0,12.0
21555,2978500,qianmen_aq,2018-04-29 05:00:00,117.0,156.0,66.0,0.9,122.0,20.0
21556,2978501,yongdingmennei_aq,2018-04-29 05:00:00,110.0,172.0,97.0,1.0,130.0,30.0
21557,2978502,xizhimenbei_aq,2018-04-29 05:00:00,166.0,178.0,95.0,1.1,88.0,18.0
21558,2978503,nansanhuan_aq,2018-04-29 05:00:00,116.0,184.0,109.0,1.0,65.0,15.0
21559,2978504,dongsihuan_aq,2018-04-29 05:00:00,85.0,182.0,95.0,1.0,77.0,16.0
21560,2978526,dongsi_aq,2018-04-29 06:00:00,101.0,109.0,46.0,0.9,147.0,17.0
21561,2978527,tiantan_aq,2018-04-29 06:00:00,100.66666666666667,295.0,46.0,0.8,117.0,15.0
21562,2978528,guanyuan_aq,2018-04-29 06:00:00,100.33333333333333,138.0,59.0,0.9,161.0,16.0
21563,2978529,wanshouxigong_aq,2018-04-29 06:00:00,100.0,156.0,49.0,1.0,112.0,14.0
21564,2978530,aotizhongxin_aq,2018-04-29 06:00:00,114.0,139.0,55.0,0.8,146.0,12.0
21565,2978531,nongzhanguan_aq,2018-04-29 06:00:00,84.0,122.0,48.0,0.8,129.0,15.0
21566,2978532,wanliu_aq,2018-04-29 06:00:00,138.0,199.5,60.0,0.9,173.0,2.0
